ID Earthquake,Flag Tsunami,Year,Month,Focal Depth,EQ Primary,Mw Magnitude,Ms Magnitude,Mb Magnitude,Intensity,Country,State,Location name,Region code,Earthquake : Deaths,Earthquake : Deaths Description,Earthquake : Missing,Earthquake : Missing Description,Earthquake : Injuries,Earthquake : Injuries Description,Earthquake : Damage (in M$),Earthquake : Damage Description,Earthquakes : Houses destroyed,Earthquakes : Houses destroyed Description,Earthquakes : Houses damaged,Earthquakes : Houses damaged Description,Total Effects : Deaths,Total Effects : Deaths Description,Total Effects : Missing,Total Effects : Missing Description,Total Effects : Injuries,Total Effects : Injuries Description,Total Effects : Damages in million Dollars,Total Effects : Damage Description,Total Effects : Houses Destroyed,Total Effects : Houses Destroyed Description,Total Effects : Houses Damaged,Total Effects : Houses Damaged Description,Latitude,Longitude
3537,Tsunami,1934,11.0,5.0,7.0,,7.0,,,MEXICO,,MEXICO:  JALISCO,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,SEVERE (~>$5 to $24 million),,,,,18.5, -105.5
10472,,1934,3.0,,6.6,,6.6,,8.0,USA,UT,UTAH,150.0,2.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,Few (~1 to 50 houses),2.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,Few (~1 to 50 houses),41.7, -112.8
3536,Tsunami,1934,7.0,35.0,7.8,7.8,8.1,,,SOLOMON ISLANDS,,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-11.907, 166.731
5742,Tsunami,1934,12.0,130.0,6.9,,6.9,,,CHILE,,"CHILE:  IQUIQUE, PISAGUA, SAPIGA, NEGRERO",160.0,,,,,,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,,,,,,Some (~51 to 100 deaths),,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,-19.5, -69.5
3530,Tsunami,1934,2.0,22.0,7.9,,7.9,,,PHILIPPINES,,PHILIPPINES:  LUZON,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,17.5, 119.0
3534,Tsunami,1934,7.0,60.0,7.7,,7.7,,,PANAMA,,PANAMA-COSTA RICA,100.0,,,,,4.0,Few (~1 to 50 deaths),0.05,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,4.0,Few (~1 to 50 deaths),0.05,LIMITED (roughly corresponding to less than $1 million),,Some (~51 to 100 houses),,,8.0, -82.5
3539,,1934,12.0,,7.1,,,,10.0,USA,CA,"CALIFORNIA:  BAJA,IMPERIAL VALLEY",150.0,,,,,,,,,,,,,,,,,,,,,,,,,31.8, -115.5
9900,Tsunami,1934,12.0,,,,,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.2, 152.2
3563,,1935,10.0,,6.0,,6.0,,8.0,USA,MT,MONTANA:  HELENA,150.0,2.0,Few (~1 to 50 deaths),,,,,6.0,SEVERE (~>$5 to $24 million),,,,,2.0,Few (~1 to 50 deaths),,,,,6.0,SEVERE (~>$5 to $24 million),,,,,46.6, -112.0
3554,,1935,7.0,10.0,6.3,,,,,JAPAN,,JAPAN:  HONSHU,30.0,9.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,,,,,,35.0, 138.0
6105,Tsunami,1935,10.0,10.0,,,,,,JAPAN,,"SANRIKU, JAPAN",30.0,,,,,,,,,,,,,,,,,,,,,,,,,40.7, 144.3
3567,Tsunami,1935,12.0,33.0,7.9,,7.9,,8.0,INDONESIA,,"INDONESIA:  N SUMATERA:  BATU I,PADANG,SIBOLGA",60.0,,,,,,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,,,,,,Few (~1 to 50 deaths),,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,,
3561,,1935,10.0,,6.2,,6.2,,8.0,USA,MT,MONTANA:  HELENA,150.0,2.0,Few (~1 to 50 deaths),,,,Many (~101 to 1000 deaths),19.0,SEVERE (~>$5 to $24 million),300.0,Many (~101 to 1000 houses),,,2.0,Few (~1 to 50 deaths),,,,Many (~101 to 1000 deaths),19.0,SEVERE (~>$5 to $24 million),300.0,Many (~101 to 1000 houses),,,46.6, -112.0
6102,Tsunami,1935,7.0,,,,,,,JAPAN,,JAPAN,30.0,,,,,,,,,,,,,,,,,,,,,,,,,36.6, 141.4
3565,,1935,12.0,60.0,7.6,,,,,SOLOMON ISLANDS,,SOLOMON ISLANDS,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.8, 161.0
3556,,1935,8.0,95.0,,,,,7.0,COLOMBIA,,COLOMBIA:  FUNES,160.0,8.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,1.0, -77.5
3558,,1935,9.0,55.0,7.6,,,,,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0, 146.5
3559,Tsunami,1935,9.0,30.0,7.8,7.8,7.9,7.6,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  N-CENTRAL,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-3.824, 141.416
6104,Tsunami,1935,10.0,10.0,,,,,,JAPAN,,"SANRIKU, JAPAN",30.0,,,,,,,,,,,,,,,,,,,,,,,,,39.9, 143.7
3564,,1935,12.0,,,,,,,MEXICO,,"MEXICO:  TUXTLA GUTIERREZ,GUERRERO,MEXICO CITY",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,16.5, -93.1
